    ,word          ,x                    ,y                    ,count,part_of_speech
348 ,laws          ,-15.090692520141602  ,11.70352554321289    ,213  ,NNS
349 ,sleep         ,9.220585823059082    ,34.17160415649414    ,65   ,NN
350 ,battle        ,22.915191650390625   ,13.710711479187012   ,113  ,NN
351 ,names         ,15.322750091552734   ,12.491318702697754   ,68   ,NNS
352 ,uncertainty   ,-14.800373077392578  ,15.53463363647461    ,33   ,NN
353 ,judgment      ,-5.778398513793945   ,14.787437438964844   ,291  ,NN
354 ,war           ,18.629444122314453   ,13.657209396362305   ,199  ,NN
355 ,horses        ,18.070178985595703   ,26.959192276000977   ,70   ,NNS
356 ,customs       ,-16.506410598754883  ,13.847637176513672   ,31   ,NNS
357 ,vanity        ,-7.2833027839660645  ,5.257894039154053    ,70   ,NN
358 ,saying        ,9.114705085754395    ,14.650346755981445   ,49   ,NN
359 ,caesar        ,26.609968185424805   ,9.11235523223877     ,126  ,NNP
360 ,vain          ,-5.871167182922363   ,1.8718252182006836   ,103  ,JJ
361 ,[             ,-3.1490604877471924  ,-8.073545455932617   ,1076 ,-LRB-
362 ,’             ,25.06855583190918    ,-20.511919021606445  ,72   ,CD
363 ,more          ,-25.881372451782227  ,-22.017301559448242  ,1380 ,RBR
364 ,really        ,-15.96739387512207   ,-12.43818473815918   ,94   ,RB
365 ,italy         ,20.359390258789062   ,14.199529647827148   ,44   ,NNP
366 ,written       ,11.380813598632812   ,-26.258777618408203  ,49   ,VBN
