   ,word      ,x                   ,y                    ,count,part_of_speech
286,taking    ,14.215364456176758  ,-12.211986541748047  ,33   ,VBG
287,take      ,-19.347511291503906 ,5.46054220199585     ,107  ,VB
288,many      ,-16.10955047607422  ,12.220623970031738   ,81   ,JJ
289,each      ,8.15960693359375    ,8.303906440734863    ,59   ,DT
290,point     ,3.9009392261505127  ,0.4196871221065521   ,38   ,NN
291,place     ,10.460123062133789  ,10.14250659942627    ,80   ,NN
292,round     ,18.29073143005371   ,-0.21512877941131592 ,48   ,IN
293,really    ,-11.067564964294434 ,5.108186721801758    ,31   ,RB
294,might     ,-0.596778154373169  ,20.81922149658203    ,101  ,MD
295,used      ,3.417504072189331   ,-20.859159469604492  ,36   ,VBD
296,house     ,9.844088554382324   ,-5.017469882965088   ,72   ,NN
297,used      ,-3.739370107650757  ,-9.47488784790039    ,31   ,VBN
298,am        ,-10.835670471191406 ,14.667196273803711   ,175  ,VBP
299,-         ,21.336374282836914  ,-7.927152633666992   ,52   ,JJ
300,known     ,-4.766904354095459  ,14.20238208770752    ,32   ,VBN
301,himself   ,6.737033843994141   ,-8.617829322814941   ,140  ,PRP
302,new       ,8.880640029907227   ,-5.781240940093994   ,42   ,JJ
303,things    ,9.763284683227539   ,7.52871036529541     ,44   ,NNS
304,ay        ,-10.179128646850586 ,-2.358795166015625   ,49   ,UH
305,ho        ,1.3553552627563477  ,15.704601287841797   ,38   ,UH
306,year      ,11.8720121383667    ,6.823262691497803    ,30   ,NN
307,—         ,4.5650129318237305  ,-2.337141513824463   ,37   ,CC
308,fell      ,-7.135580062866211  ,-9.7528657913208     ,43   ,VBD
309,hour      ,5.245184898376465   ,0.7273326516151428   ,49   ,NN
310,these     ,5.8129096031188965  ,2.3259060382843018   ,96   ,DT
311,peace     ,7.049129486083984   ,-1.7236570119857788  ,44   ,NN
312,words     ,-5.947568416595459  ,-23.09222984313965   ,47   ,NNS
313,have      ,-16.90961265563965  ,6.267099857330322    ,198  ,VB
314,six       ,15.746322631835938  ,-9.280783653259277   ,30   ,CD
315,sake      ,16.11402130126953   ,6.479358196258545    ,30   ,NN
316,eyes      ,9.927070617675781   ,-9.582298278808594   ,70   ,NNS
317,stone     ,9.522353172302246   ,-19.582923889160156  ,36   ,NN
318,;         ,13.452259063720703  ,-10.589754104614258  ,31   ,","
319,thus      ,-11.446126937866211 ,-4.678045749664307   ,36   ,RB
320,sweet     ,-5.604299545288086  ,-0.8234822750091553  ,58   ,JJ
321,made      ,6.220590591430664   ,8.009757041931152    ,47   ,VBN
322,hold      ,-18.085987091064453 ,4.1498942375183105   ,43   ,VB
323,another   ,11.754010200500488  ,3.27713680267334     ,60   ,DT
324,do        ,1.0990396738052368  ,23.68995475769043    ,215  ,VBP
325,thee      ,-8.745573997497559  ,8.510651588439941    ,66   ,PRP
326,saying    ,-0.8643169403076172 ,8.876321792602539    ,36   ,VBG
